labels,log
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=54977 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341556132 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=54977 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=412 out=275 in=481 FTNTFGTsentpkt=3 FTNTFGTrcvdpkt=3 FTNTFGTsentdelta=191 FTNTFGTrcvddelta=333 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:52 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553432 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=56557 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341584142 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=56557 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=321 out=195 in=239 FTNTFGTsentpkt=2 FTNTFGTrcvdpkt=2 FTNTFGTsentdelta=108 FTNTFGTrcvddelta=124 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:52 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553432 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=54754 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341611479 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=54754 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=224 out=298 in=411 FTNTFGTsentpkt=3 FTNTFGTrcvdpkt=3 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:52 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553432 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=56090 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.52 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341622259 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=56090 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=185 out=214 in=175 FTNTFGTsentpkt=2 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55857 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341570824 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55857 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=362 out=261 in=405 FTNTFGTsentpkt=3 FTNTFGTrcvdpkt=3 FTNTFGTsentdelta=184 FTNTFGTrcvddelta=268 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00020|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000020 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55818 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.52 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341638628 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55818 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=129 out=90 in=130 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTsentdelta=90 FTNTFGTrcvddelta=130 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:52 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553432 src=172.30.104.2 shost=WIN-UI0CQDNOR44 spt=64261 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.52 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623226 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=64261 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=181 out=84 in=84 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:89:2e:1f FTNTFGTsrcmac=00:0c:29:89:2e:1f FTNTFGTsrcserver=1
3,<115>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|54200|dns:dns-response pass|5|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=1501054200 cat=dns:dns-response FTNTFGTsubtype=dns-response FTNTFGTlevel=error FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 FTNTFGTpolicyid=7 externalId=3341679300 src=172.30.104.1 spt=55459 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=69.41.160.29 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined proto=17 FTNTFGTprofile=default FTNTFGTxid=54653 FTNTFGTqname=ns1.1-800-hosting.com FTNTFGTqtype=A FTNTFGTqtypeval=1 FTNTFGTqclass=IN msg=A DNS resolution error occurs act=pass FTNTFGTerror=DNS query timeout
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=54553 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.52 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341622337 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=54553 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=185 out=202 in=182 FTNTFGTsentpkt=2 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55159 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341546572 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55159 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=448 out=445 in=796 FTNTFGTsentpkt=5 FTNTFGTrcvdpkt=5 FTNTFGTsentdelta=263 FTNTFGTrcvddelta=519 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=56130 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623408 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=56130 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=180 out=83 in=149 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55049 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341607483 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55049 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=239 out=165 in=366 FTNTFGTsentpkt=2 FTNTFGTrcvdpkt=2 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55624 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623388 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55624 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=180 out=108 in=124 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55978 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623431 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55978 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=180 out=82 in=430 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:52 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553432 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55443 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341554402 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55443 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=419 out=371 in=608 FTNTFGTsentpkt=4 FTNTFGTrcvdpkt=4 FTNTFGTsentdelta=272 FTNTFGTrcvddelta=428 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.25.105.89 shost=NB-7292 spt=54790 deviceInboundInterface=vmvdi FTNTFGTsrcintfrole=lan dst=172.25.104.1 dpt=389 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=f5dcdbc8-4d95-51ea-d190-ae661cbd2acd externalId=3341621585 proto=17 act=accept FTNTFGTpolicyid=8 FTNTFGTpolicytype=policy app=LDAP_UDP FTNTFGTdstcountry=Reserved FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=54790 FTNTFGTappid=16173 FTNTFGTapp=LDAP FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=187 out=476 in=0 FTNTFGTsentpkt=2 FTNTFGTrcvdpkt=0 FTNTFGTutmaction=allow FTNTFGTcountapp=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows FTNTFGTosversion=NT 10.0 FTNTFGTmastersrcmac=00:68:eb:92:89:f7 FTNTFGTsrcmac=00:68:eb:92:89:f7 FTNTFGTsrcserver=0
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=55047 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.53 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623258 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=55047 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=181 out=76 in=126 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.2 shost=WIN-UI0CQDNOR44 spt=49254 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=208.91.112.52 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341622601 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=Canada FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=49254 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=184 out=82 in=82 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:89:2e:1f FTNTFGTsrcmac=00:0c:29:89:2e:1f FTNTFGTsrcserver=1
3,<117>Apr 21 17:03:53 172.25.164.254 CEF:0|Fortinet|Fortigate|v6.0.9|00013|traffic:forward accept|3|deviceExternalId=FG5H0E5819908089 FTNTFGTlogid=0000000013 cat=traffic:forward FTNTFGTsubtype=forward FTNTFGTlevel=notice FTNTFGTvd=vlab FTNTFGTeventtime=1650553433 src=172.30.104.1 shost=WIN-7OCV2UEAUKA spt=54407 deviceInboundInterface=vmservers FTNTFGTsrcintfrole=lan dst=117.50.58.173 dpt=53 deviceOutboundInterface=root-vlab1 FTNTFGTdstintfrole=undefined FTNTFGTpoluuid=d0d4bdd2-4d95-51ea-f827-483b4dae641a externalId=3341623520 proto=17 act=accept FTNTFGTpolicyid=7 FTNTFGTpolicytype=policy app=DNS FTNTFGTdstcountry=China FTNTFGTsrccountry=Reserved FTNTFGTtrandisp=snat sourceTranslatedAddress=84.19.71.108 sourceTranslatedPort=54407 FTNTFGTappid=16195 FTNTFGTapp=DNS FTNTFGTappcat=Network.Service FTNTFGTapprisk=elevated FTNTFGTapplist=g-default FTNTFGTduration=180 out=83 in=83 FTNTFGTsentpkt=1 FTNTFGTrcvdpkt=1 FTNTFGTdevtype=Windows PC FTNTFGTdevcategory=Windows Device FTNTFGTosname=Windows 10 / 2016 FTNTFGTmastersrcmac=00:0c:29:87:df:ae FTNTFGTsrcmac=00:0c:29:87:df:ae FTNTFGTsrcserver=1
